"language","item.id","k_Mean","lambda_Mean","start_Mean","k_HDIlow","lambda_HDIlow","start_HDIlow","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Swedish","item_5",6.033541035,0.27919466796,4.436595139739,1.02642,0.0656804,0.000620785,11.2689,0.512804,10.9251,"sounds","kuckeliku"
"Swedish","item_50",12.3786152646,0.523401220764,4.7754992648332,1.68887,0.0818768,0.000199846,23.5131,0.984092,11.7328,"animals","ratta"
"Swedish","item_500",78.0490868,3.70128044264,5.144786086691,2.3139,0.116897,0.00136274,194.392,8.80904,12.9971,"action_words","skoja"
"Swedish","item_501",43.090523944,2.0538447598,5.065092867468,3.63294,0.332593,0.00139183,90.3422,4.11298,12.4302,"action_words","skriva"
"Swedish","item_502",75.067062652,3.55078035606,5.103801778566,2.08584,0.106383,0.00229268,177.345,8.1929,12.9736,"action_words","skynda"
"Swedish","item_503",47.460507888,2.16513188224,4.984509663924,2.87778,0.120703,0.00252659,107.137,4.70123,12.5963,"action_words","skara"
"Swedish","item_504",56.7293182032,2.728063613416,5.1866286034194,3.30322,0.234363,0.000257401,126.763,5.78366,12.7096,"action_words","slicka"
"Swedish","item_505",24.584339326,1.2313539286,4.846807051102,4.22142,0.345108,0.00363898,46.456,2.10597,11.6107,"action_words","sluta"
"Swedish","item_506",37.99244197,1.84336500412,5.086517782456,1.33063,0.30916,0.00108189,75.8638,3.54833,12.9583,"action_words","sla"
"Swedish","item_507",29.47027543,1.3694860564,4.4380154499,4.00229,0.302967,0.00171289,56.0792,2.50547,11.0953,"action_words","slanga"
"Swedish","item_508",24.884249692,1.2342240808,4.32920445733,4.61232,0.398791,0.00308311,44.6696,2.06348,10.7985,"action_words","smaka"
"Swedish","item_509",27.072347752,1.3059710684,4.765728382976,4.54186,0.341898,0.00142154,51.8673,2.31519,11.5292,"action_words","sopa"
"Swedish","item_51",35.573640102,1.5016487317,5.042837346933,2.06797,0.0428522,0.000105095,85.0633,3.61471,12.6453,"animals","skalbagge"
"Swedish","item_510",25.859673204,1.4777919926,4.909161746094,3.80446,0.499972,0.00146829,46.925,2.34978,11.9598,"action_words","sova"
"Swedish","item_511",29.644044682,1.396309481,4.440627446626,5.15189,0.365874,0.00115834,56.1719,2.49404,11.0968,"action_words","sparka"
"Swedish","item_512",22.7118863196,1.12525622074,6.269795923642,0.552132,0.0176335,0.00348752,46.5389,2.0912,15.2692,"action_words","spela"
"Swedish","item_513",57.7781742636,2.84579599954,5.097659393942,4.38828,0.406604,0.00474166,121.628,5.5937,12.852,"action_words","spilla"
"Swedish","item_514",35.542647878,1.894550473,4.9376427159938,4.90996,0.567401,0.000656119,65.0357,3.1621,12.2166,"action_words","springa"
"Swedish","item_515",44.7536708824,2.20194884182,5.1956852478458,3.1681,0.330567,0.000406383,89.2124,4.08125,13.1412,"action_words","stanna"
"Swedish","item_516",23.708144054,1.09267285768,4.833563932988,2.10059,0.258136,0.00361922,46.4157,2.12044,11.8236,"action_words","sta"
"Swedish","item_517",14.486043872,0.68309704958,5.242765101128,1.85204,0.156538,0.0011761,27.7881,1.25485,12.487,"action_words","stada"
"Swedish","item_518",44.411720584,1.97543696014,3.990105952048,6.22573,0.34506,0.00205487,90.2783,3.96794,10.0893,"action_words","stalla"
"Swedish","item_519",23.466534478,1.2109647282,4.505368630764,4.12499,0.396641,0.00222727,42.4785,2.00917,11.2464,"action_words","stanga"
"Swedish","item_52",32.3153658518,1.528497413908,5.450705674054,2.20694,0.134689,0.00302275,67.2025,2.96108,13.5788,"animals","skoldpadda"
"Swedish","item_520",42.806411554,1.88834712884,4.9797940468106,1.88842,0.124057,0.00293613,101.295,4.44462,12.7668,"action_words","saga"
"Swedish","item_521",15.2662641512,0.61715540632,4.5369828095074,2.13239,0.0832629,0.000431164,30.1755,1.2116,11.1297,"action_words","satta"
"Swedish","item_522",28.9757216716,1.228583871474,5.202730580412,1.38657,0.0411421,0.00434723,65.5767,2.7828,12.9106,"action_words","tala"
"Swedish","item_523",1010.235584822,149.544366674,11.984483669658,16.6874,2.98686,1.65512,2430.25,361.251,21.747,"action_words","tanka"
"Swedish","item_524",11.9620949472,0.5937259509,4.603754918568,1.74274,0.171792,0.000476651,22.0146,1.04088,11.4836,"action_words","tappa"
"Swedish","item_525",6.4751810102,0.44508518816,4.442794395574,0.645618,0.149635,0.00265136,12.0831,0.746936,11.128,"action_words","titta"
"Swedish","item_526",34.08088576,1.730783669,4.7380460737678,4.84489,0.492947,0.000612996,62.9671,2.94632,11.6446,"action_words","torka"
"Swedish","item_527",24.298115828,1.2910285496,5.244359504378,3.04919,0.313385,0.0118946,45.9952,2.15837,12.5709,"action_words","tvatta"
"Swedish","item_528",93.720576718,4.57586411974,4.9365315210296,1.1923,0.422239,0.000357678,219.715,10.3207,12.4582,"action_words","tycka"
"Swedish","item_529",14.611206461,0.65139992132,4.8388926365752,2.06078,0.145832,0.000452933,27.914,1.23471,11.8804,"action_words","tanda"
"Swedish","item_53",33.094887868,1.6348934366,4.5849101567674,5.79763,0.428481,0.000767827,62.0357,2.80572,11.3257,"animals","tiger"
"Swedish","item_530",2081.808075046,250.0959235268,11.409173240466,22.0519,0.947853,1.20985,4456.96,686.162,19.509,"action_words","tanka"
"Swedish","item_531",35.1941260288,1.70007779554,5.435407810316,1.97744,0.228336,0.00445893,72.2247,3.26501,13.431,"action_words","vakna"
"Swedish","item_532",34.005793112,1.49711114558,5.18895065922,1.45156,0.0828315,0.00164073,76.5747,3.32988,13.1053,"action_words","visa"
"Swedish","item_533",19.1737238558,0.84351334244,4.4487495570312,3.16538,0.205488,0.000344871,36.618,1.56392,10.9582,"action_words","vanta"
"Swedish","item_534",29.33978904,1.5381711048,4.2132685033424,6.38252,0.548235,0.000929644,51.7817,2.43322,10.3909,"action_words","aka"
"Swedish","item_535",32.655725184,1.42206941908,5.135577727456,1.36485,0.0556915,0.00579217,74.637,3.23022,12.966,"action_words","alska"
"Swedish","item_536",18.1047987684,0.9924532664,4.4430637731744,3.104,0.40287,5.275e-05,32.071,1.62168,11.0382,"action_words","ata"
"Swedish","item_537",2685.952383572,246.2621825622,10.911110521258,10.5876,3.52408,0.366342,7677.55,571.82,20.6457,"action_words","onska"
"Swedish","item_538",22.3375466372,1.21864304816,5.141877331094,2.23888,0.371142,0.00143999,40.8311,2.03761,12.3953,"action_words","oppna"
"Swedish","item_539",26.222723886,1.2682038054,4.785428854953,3.14047,0.315516,0.000121527,48.9854,2.24602,11.6206,"descriptive_words","arg"
"Swedish","item_54",17.556565022,0.85116792886,4.692422173011,2.72257,0.235835,0.001566,32.7434,1.48499,11.5205,"animals","tupp"
"Swedish","item_540",28.436037981,1.294919916164,5.3683538196606,1.82834,0.0896255,0.00255284,58.9367,2.56115,13.7152,"descriptive_words","bla"
"Swedish","item_541",830.221766952,75.9429927892,10.845700437324,6.42868,1.69222,0.422845,2008.3,212.15,20.3715,"descriptive_words","blasig"
"Swedish","item_542",14.5201895844,0.76390083192,4.574381062534,2.80156,0.271336,0.00129997,26.3223,1.26509,11.173,"descriptive_words","borta"
"Swedish","item_543",65.59951226,3.0567326789,5.1849529575194,3.4634,0.167915,0.000317142,163.706,7.44066,12.6849,"descriptive_words","brun"
"Swedish","item_544",5784.86094252,762.562476718,12.294544710656,1295.47,55.3066,1.21127,9982.69,1681.21,21.2615,"descriptive_words","bullrig"
"Swedish","item_545",35.8414336188,1.533835272238,5.160708463379,2.16589,0.0555147,0.000431845,88.2395,3.78891,12.919,"descriptive_words","battre"
"Swedish","item_546",23.8312587452,1.29938576886,5.607173558436,2.04227,0.322743,0.00157201,46.0026,2.23258,13.0753,"descriptive_words","dum"
"Swedish","item_547",65.09514034,2.96558211604,5.0034665555054,1.7335,0.0781531,0.000338997,169.957,7.53853,12.5142,"descriptive_words","dalig"
"Swedish","item_548",4210.01959473,1039.9743275718,14.77706297494,42.2193,3.58795,2.72823,9336.48,3772.94,21.9358,"descriptive_words","fattig"
"Swedish","item_549",21.198441892,1.07556505052,5.6607538528797,1.73001,0.21592,5.85885e-05,41.1052,1.92842,13.4299,"descriptive_words","fin"
"Swedish","item_55",13.0778796738,0.5859001551,4.851405154618,1.24295,0.134185,0.00142163,24.3947,1.08182,11.7732,"animals","uggla"
"Swedish","item_550",49.882745934,2.44554844792,5.10677278477202,2.80186,0.342091,4.70541e-05,99.9593,4.58797,12.8025,"descriptive_words","fort"
"Swedish","item_551",1133.095961746,121.3546584046,10.8171781939256,12.2363,1.50297,0.162925,2365.46,373.359,19.6667,"descriptive_words","full"
"Swedish","item_552",19.7146524502,0.893482762684,5.982709204864,0.90095,0.026007,0.00076629,41.6691,1.79799,14.9239,"descriptive_words","forsiktig"
"Swedish","item_553",2259.91948353,165.1271716746,8.747471768288,2.42955,2.10807,0.00554582,4527.9,364.06,19.0315,"descriptive_words","forst"
"Swedish","item_554",34.7794525484,1.52523217792,5.072647939116,1.35691,0.107434,0.00206645,77.8219,3.45033,12.8883,"descriptive_words","gammal"
"Swedish","item_555",33.3525911074,1.60468526066,5.3627018339486,1.76683,0.281227,0.000469353,67.1537,3.11233,13.5215,"descriptive_words","glad"
"Swedish","item_556",17.047867528,0.70782843764,3.89974506328804,2.68744,0.161026,6.98332e-05,31.6676,1.33128,9.92444,"descriptive_words","god"
"Swedish","item_557",19.091782152,0.7824547001,4.698382087126,2.20438,0.0834792,0.00855778,38.5513,1.57248,11.502,"descriptive_words","gron"
"Swedish","item_558",23.347457678,1.0177686902,4.495180025443,2.99982,0.176348,0.000110045,45.8829,1.9577,11.0764,"descriptive_words","gul"
"Swedish","item_559",15.5780502,0.62602062372,4.464298271446,2.15989,0.0697115,0.00155224,30.1284,1.20951,10.8773,"descriptive_words","gullig"
"Swedish","item_56",60.450798788,2.72064435362,5.1353902843348,1.67551,0.0306384,0.000149067,154.379,7.05122,12.8137,"animals","valp"
"Swedish","item_560",20.5249647444,1.00973532542,5.468102255116,1.96298,0.21603,0.00101673,40.2091,1.86742,12.9754,"descriptive_words","hungrig"
"Swedish","item_561",23.345952058,0.93390440776,4.2978884100954,2.02175,0.0958211,0.000218153,48.3599,2.00611,10.9099,"descriptive_words","hard"
"Swedish","item_562",23.826510878,0.93766277804,4.32894246583442,2.38402,0.0667686,7.47941e-05,52.1725,2.1075,10.7878,"descriptive_words","hog"
"Swedish","item_563",20.525630278,1.0906834464,5.093723565496,2.60082,0.332749,0.00469901,37.4318,1.81988,12.1835,"descriptive_words","kall"
"Swedish","item_564",37.6646914288,1.97707685098,5.734559214152,1.8101,0.382139,0.00101151,74.8862,3.63014,13.9042,"descriptive_words","ledsen"
"Swedish","item_565",27.873648686,1.3202565631,4.5450082267231,3.78168,0.348945,1.65335e-05,51.4699,2.34507,11.0796,"descriptive_words","liten"
"Swedish","item_566",33.80046886,1.40382164906,4.1826737445774,3.30194,0.0847724,0.00167764,74.0957,3.06141,10.4682,"descriptive_words","lang"
"Swedish","item_567",22.29322519,0.95968864632,4.2363298344422,4.61389,0.194837,0.000168523,43.8487,1.80666,10.4166,"descriptive_words","mjuk"
"Swedish","item_568",28.4982865318,1.24333206238,5.177067689998,2.26658,0.126302,0.00344524,62.4096,2.67055,13.0105,"descriptive_words","mork"
"Swedish","item_569",28.644143908,1.2523336676,4.3740213466012,3.80716,0.187134,0.000585516,56.6754,2.42182,10.9373,"descriptive_words","ny"
"Swedish","item_57",17.80136627,0.73048842738,4.395019036108,2.0906,0.104076,0.00223804,34.7805,1.42834,10.949,"animals","varg"
"Swedish","item_570",3102.884398634,281.8169590538,10.77485238905,7.03897,16.5529,1.38813,6761.92,546.147,21.9115,"descriptive_words","orange"
"Swedish","item_571",40.737532178,1.89026973004,5.259778196372,1.64381,0.20292,0.00106277,88.2654,4.0234,13.0133,"descriptive_words","ren"
"Swedish","item_572",43.9426991742,2.11224753498,5.210384184774,2.97665,0.331513,0.0038974,90.4915,4.1991,13.2037,"descriptive_words","radd"
"Swedish","item_573",21.11240093,0.9371231367022,5.5833016700166,0.897397,0.0290712,0.000964063,43.7658,1.85216,14.2415,"descriptive_words","rod"
"Swedish","item_574",57.056741612,2.581517414634,5.340126776206,2.29826,0.0195267,0.00250879,149.327,6.59508,13.0859,"descriptive_words","sakta"
"Swedish","item_575",50.687832086,2.176491844422,5.076007011794,1.48711,0.00332781,0.0031895,131.568,5.97089,12.6607,"descriptive_words","sist"
"Swedish","item_576",37.572581086,1.75480978662,5.29181172677,1.42279,0.24624,0.00136939,80.2265,3.68237,13.1448,"descriptive_words","sjuk"
"Swedish","item_577",26.63538461,1.3432971436,4.6062730245,4.79547,0.42448,0.0021668,49.7375,2.29316,11.3775,"descriptive_words","smutsig"
"Swedish","item_578",1394.87733101,228.181603974,13.82237410826,16.6198,3.14041,2.16733,3960.76,779.436,21.2125,"descriptive_words","snabb"
"Swedish","item_579",29.53983973,1.433820225,4.5500571336336,5.66208,0.408065,0.00304587,55.8532,2.49532,11.2722,"descriptive_words","snall"
"Swedish","item_58",4.705137344,0.33179615102,4.66433124618,0.373056,0.0970871,0.00354203,9.08181,0.57002,11.6251,"animals","vovve"
"Swedish","item_580",30.3334872216,1.5503878944,5.887457764398,0.907308,0.192249,0.00101883,60.7533,2.842,14.3856,"descriptive_words","stor"
"Swedish","item_581",1444.31066172,186.6242629418,12.872886942998,1.83853,0.534272,0.95528,4359.08,559.072,20.5846,"descriptive_words","stygg"
"Swedish","item_582",42.2157461144,1.871923477516,4.9973726609434,1.6523,0.088939,0.000707018,98.532,4.29401,12.5595,"descriptive_words","svart"
"Swedish","item_583",1031.92675286,170.36534249,13.848165959846,43.9112,2.81115,2.19998,2708.06,468.01,21.8232,"descriptive_words","svar"
"Swedish","item_584",37.7823459942,1.710690312338,5.19363844375,1.39713,0.148206,0.00489412,82.7602,3.72777,12.9915,"descriptive_words","somning"
"Swedish","item_585",25.772075326,1.2810007044,4.519218808632,3.84494,0.378725,0.00224814,46.1081,2.13261,11.2303,"descriptive_words","sonder"
"Swedish","item_586",18.838664406,0.75492513238,4.163856025034,2.86506,0.116314,0.00215367,37.9201,1.54443,10.4234,"descriptive_words","sot"
"Swedish","item_587",11.4034707348,0.48998643428,4.446055274446,1.85401,0.118171,0.00259956,21.1746,0.909321,11.0738,"descriptive_words","tom"
"Swedish","item_588",1643.63677152,879.1072303332,12.381932007082,84.0767,2.50478,1.10813,3878.29,4314.9,21.9903,"descriptive_words","torr"
"Swedish","item_589",41.4452305482,2.05640044356,5.143797700286,2.61938,0.344074,0.00149226,80.8641,3.75591,13.097,"descriptive_words","trasig"
"Swedish","item_59",13.4296207304,0.49659048388,4.776733949606,1.72297,0.0230263,0.00139607,28.7146,1.10245,11.8606,"animals","zebra"
"Swedish","item_590",3295.20667152,564.3710641696,13.268263157622,29.7072,0.569716,2.05891,8695.64,1691.85,21.8865,"descriptive_words","trevlig"
"Swedish","item_591",27.963632348,1.3618283044,4.83352720901,3.20668,0.333386,0.00172607,52.7551,2.40504,11.8572,"descriptive_words","trott"
"Swedish","item_592",38.5659980272,1.88607727051,5.294213138096,2.56596,0.329294,0.000535908,76.9614,3.53549,13.0136,"descriptive_words","tung"
"Swedish","item_593",2397.60911554,404.409272512,13.820589035156,235.098,11.7879,2.58703,4499.2,970.148,21.5605,"descriptive_words","tunn"
"Swedish","item_594",20.26540519,0.93091777804,4.52350390902,3.33256,0.238762,0.00158076,37.9801,1.67438,11.3402,"descriptive_words","tyst"
"Swedish","item_595",18.65466676,0.9151887626,4.451456468578,2.96124,0.250808,0.00160143,33.2285,1.513,10.9396,"descriptive_words","torstig"
"Swedish","item_596",52.29907568,2.53121026444,5.135121165598,2.34132,0.325639,0.00232268,109.842,4.99925,12.8581,"descriptive_words","vaken"
"Swedish","item_597",13.2837161488,0.69137314912,5.01821372719,1.68824,0.194287,0.00634154,25.1089,1.21649,12.2426,"descriptive_words","varm"
"Swedish","item_598",12.5200135962,0.49596134754,4.536470230457,1.87001,0.057758,0.000690155,24.7116,0.982021,11.1771,"descriptive_words","vass"
"Swedish","item_599",28.6270393034,1.189945847048,5.0160075007972,0.923665,0.00626503,0.00046832,64.9034,2.71822,12.7759,"descriptive_words","vit"
"Swedish","item_6",3.6459017804,0.190639913982,4.991935380056,0.391082,0.024343,0.00294037,7.21248,0.361415,12.4322,"sounds","kvack_kvack"
"Swedish","item_60",16.624782928,0.65917439618,4.63487746088,2.18293,0.073307,0.00121644,33.9111,1.37207,11.5607,"animals","asna"
"Swedish","item_600",40.0332912006,1.97520296916,5.165685619498,1.78332,0.373404,0.00572766,78.1971,3.71142,13.253,"descriptive_words","vat"
"Swedish","item_601",21.118436836,0.96032331914,4.45407778654,4.17597,0.224177,0.00280733,40.5238,1.72314,11.0479,"descriptive_words","acklig"
"Swedish","item_602",13.2524013344,0.491795199666,4.40913197725,2.13436,0.0516872,0.00121235,27.4467,1.04364,10.9107,"pronouns","de/dem/dom"
"Swedish","item_603",5.199288942,0.17754777071,4.05597764201536,1.07675,0.0173583,0.00252772,10.176,0.367754,10.1162,"pronouns","den_dar"
"Swedish","item_604",12.334312872,0.45651874216,4.5618094999774,1.93097,0.0384187,0.000462977,25.8124,0.970328,11.2204,"pronouns","den_har"
"Swedish","item_605",7.7888926312,0.38341762342,4.368192321502,1.38899,0.105079,0.00725333,14.2489,0.66074,10.9513,"pronouns","den_"
"Swedish","item_606",6.1882578482,0.1740049214766,4.239910480866,1.03105,0.00123327,0.00359806,13.1699,0.421094,10.5131,"pronouns","det"
"Swedish","item_607",4723.2439415,660.6667101128,13.27388974708,240.974,9.64367,2.10021,9548.25,1394.95,21.1329,"pronouns","deras"
"Swedish","item_608",19.7818214542,0.667638040248,5.0060644418322,0.98105,0.000186873,0.000590951,53.3373,2.02249,12.512,"pronouns","dessa"
"Swedish","item_609",27.082427216,1.23885729464,4.4592328403844,3.8221,0.319059,2.1382e-05,51.6611,2.3375,11.2801,"pronouns","din"
"Swedish","item_61",10.8430900324,0.43527895802,4.557271879068,1.56,0.0755143,0.00594793,20.7796,0.839744,11.4181,"animals","alg"
"Swedish","item_610",30.091390496,1.367414060942,5.4249335267126,0.988488,0.123686,0.00964011,65.3535,2.89249,13.4052,"pronouns","du"
"Swedish","item_611",21.8973155576,0.871580464138,5.1149904609168,1.10473,0.0121651,0.000151836,49.016,2.00803,12.9946,"pronouns","han"
"Swedish","item_612",52.8636320272,2.29648051503,5.110579252976,1.91467,0.0311668,0.00552477,141.247,6.24174,12.6734,"pronouns","hans"
"Swedish","item_613",54.369796076,2.34307657219,5.075083714302,1.58812,0.00345815,0.00243822,150.919,6.60233,12.8584,"pronouns","henne"
"Swedish","item_614",54.991923404,2.35734906574,4.9229745416122,1.17316,0.0359636,0.000292563,156.066,6.92564,12.4841,"pronouns","hennes"
"Swedish","item_615",63.760815248,2.9031798083,5.0363546135122,2.65991,0.0967581,0.000316618,157.846,7.20745,12.488,"pronouns","hon"
"Swedish","item_616",2850.588978768,470.4402212142,12.46510373182,8.05925,0.245589,1.86219,8035.17,1565.99,21.5887,"pronouns","honom"
"Swedish","item_617",35.496956384,1.6980751474,4.341245876652,5.65601,0.492162,0.00167814,67.131,3.07121,10.775,"pronouns","jag"
"Swedish","item_618",20.777001294,0.83017120552,4.4342310437566,2.82603,0.0975894,0.000543369,43.6811,1.78204,11.1428,"pronouns","mig"
"Swedish","item_619",20.4583746846,1.2534231516,6.124195792158,1.1542,0.297517,0.00254922,40.2526,2.12104,13.8166,"pronouns","min"
"Swedish","item_62",21.471781512,1.1762364748,4.325373708688,4.30468,0.489412,0.00459448,37.4797,1.8849,10.7088,"vehicles","barnvagn"
"Swedish","item_620",18.25509363,0.84694139018,4.83589636728,1.88795,0.201335,0.00280225,34.1173,1.55531,11.6699,"pronouns","mina"
"Swedish","item_621",44.5650108184,1.824571063734,4.967741036721,0.937162,0.00091301,0.000715055,122.277,5.29095,12.6121,"pronouns","oss"
"Swedish","item_622",58.203791734,2.75998017104,5.0734812614464,3.16446,0.352556,0.000737682,134.665,6.08558,12.75,"pronouns","sjalv"
"Swedish","item_623",1238.093187108,133.7383555024,11.52557339678,14.947,2.41716,1.54949,3386.34,340.821,21.6281,"pronouns","vi"
"Swedish","item_624",2252.38375189,159.087144684,8.4704957485974,18.6608,4.05265,0.00577995,5778.35,336.194,19.2631,"pronouns","var"
"Swedish","item_625",41.2283804928,1.825001139178,5.20881569752942,1.75127,0.0288527,2.06381e-05,97.7693,4.26777,13.0216,"time_words","dag"
"Swedish","item_626",1459.739459978,196.200302188,11.80116260882,19.6782,1.00341,1.05023,3746.01,700.763,21.3845,"time_words","efter"
"Swedish","item_627",38.4916887368,1.67313562436,5.1227670274326,1.32439,0.0374603,0.000581053,89.635,3.89992,12.7639,"time_words","ikvall"
"Swedish","item_628",59.2783943406,2.79866780542,4.9735298553428,2.4407,0.173254,0.000145331,135.337,6.1765,12.7399,"time_words","imorgon"
"Swedish","item_629",54.320944696,2.34498910384,5.081569487076,1.54617,0.0211935,0.00115269,149.339,6.64361,12.8361,"time_words","innan"
"Swedish","item_63",13.0843009618,0.899894407,4.362384104821,2.0801,0.365315,0.000104714,23.6078,1.398,10.9584,"vehicles","bil"
"Swedish","item_630",37.783903234,1.62486738396,5.108164082824,1.74432,0.0338953,0.00130307,88.9021,3.8519,12.8169,"time_words","idag"
"Swedish","item_631",2573.746768488,405.156588284,11.801098881308,6.9325,3.50991,1.21215,6432.22,1933.37,21.4767,"time_words","igar"
"Swedish","item_632",87.046647192,4.18808953052,4.866961321902,3.46091,0.251708,0.00251071,207.768,9.85993,12.2916,"time_words","morgon"
"Swedish","item_633",25.76742782,1.2249855404,4.693864977984,3.42848,0.315827,0.00382291,48.6423,2.206,11.5808,"time_words","natt"
"Swedish","item_634",36.7166209684,1.82024066774,5.162490602462,1.72974,0.359147,0.00138696,70.4865,3.33463,13.3363,"time_words","nu"
"Swedish","item_635",12.2814146726,0.4256735034086,4.6001109562587,1.48559,0.016973,0.000791189,26.1505,0.98016,11.4335,"time_words","senare"
"Swedish","item_636",4286.788874746,414.74276872,10.9508019588,65.0991,1.88011,0.608794,8734.35,932.61,19.9752,"time_words","tid"
"Swedish","item_637",76.604580634,3.57600887072,4.9475758984884,2.09287,0.0623833,0.000158847,197.798,9.2068,12.7549,"locations","av"
"Swedish","item_638",47.872291122,2.21782545612,5.281815009154,1.8282,0.164352,0.00174528,107.469,4.86615,13.1831,"locations","bakom"
"Swedish","item_639",15.1635049596,0.71649123072,4.8592398907032,1.9679,0.136476,0.000224828,28.3976,1.24251,11.9388,"locations","bort"
"Swedish","item_64",20.08544991,0.91358826814,4.992544478706,1.83308,0.177467,0.00111338,38.8034,1.72964,12.1268,"vehicles","brandbil"
"Swedish","item_640",67.0766510992,3.029477112782,4.924965775656,2.04809,0.0517553,0.00252582,175.632,7.98658,12.5103,"locations","bredvid"
"Swedish","item_641",3.7817260996,0.20723390218,4.238654150396,0.556705,0.0472019,0.00184877,7.24828,0.377582,10.665,"locations","dar"
"Swedish","item_642",1583.499799464,188.6600305584,12.117102906308,8.51555,0.379936,2.12842,3862.2,492.188,21.5387,"locations","fran"
"Swedish","item_643",4378.392955282,1156.896596354,14.075503160754,58.8251,20.0867,1.79592,9021.86,4365.47,21.9984,"locations","for"
"Swedish","item_644",19.237131594,0.882246422,4.407507600612,2.99214,0.22153,0.00055669,35.7051,1.58123,10.9949,"locations","har"
"Swedish","item_645",23.505814026,1.09129295796,4.8502327962106,3.02996,0.19544,0.000644277,46.2141,1.98944,12.0013,"locations","i"
"Swedish","item_646",3976.369155,318.593907198,8.937857294784,340.169,5.33283,0.00389425,9883.75,827.993,18.0614,"locations","inuti"
"Swedish","item_647",28.280805346,1.20494911724,4.346301291432,2.34752,0.140487,0.00141228,57.3928,2.43747,10.8612,"locations","med"
"Swedish","item_648",25.01373792,1.2333632674,4.602232725484,3.529,0.406523,0.0013321,45.5863,2.1761,11.4074,"locations","ner"
"Swedish","item_649",1820.291487838,155.2673428804,10.61352592284,2.52527,1.4767,0.0319697,5999.77,491.246,19.4698,"locations","nara"
"Swedish","item_65",26.463915638,1.4475059098,3.5892934808278,8.55421,0.740848,0.000525715,45.2207,2.24352,9.14755,"vehicles","buss"
"Swedish","item_650",5985.8821725,1714.627302776,15.0013653485,1388.94,4.26075,2.96768,9989.13,5275.72,21.9861,"locations","omkring"
"Swedish","item_651",4850.50888455,453.653405989,9.1760594193794,128.295,0.953775,0.00256758,9565.1,1428.39,18.4552,"locations","ovanfor"
"Swedish","item_652",2916.725658698,379.982124395,11.85105649316,8.47879,0.965457,0.666415,7716.05,1185.58,20.7162,"locations","ovanpa"
"Swedish","item_653",40.836359282,2.01664759844,5.324811129078,2.25377,0.354555,0.00267462,81.3638,3.82132,13.4172,"locations","pa"
"Swedish","item_654",27.98612817,1.0960190802,4.1248850763218,2.90102,0.0609425,0.000330539,63.2166,2.5593,10.2883,"locations","runt"
"Swedish","item_655",47.826567392,2.26989218392,5.126524373036,2.27677,0.324302,0.00393916,104.301,4.83876,13.1528,"locations","till"
"Swedish","item_656",32.4104192134,1.334376104038,5.098634670046,1.54937,0.0256459,0.000385205,80.7248,3.39522,12.8598,"locations","tillbaka"
"Swedish","item_657",39.88291205,1.8917310544,5.00638716321,1.8171,0.243528,0.00415519,78.9737,3.60987,12.9423,"locations","under"
"Swedish","item_658",12.7855259278,0.65727390998,4.754687479268,1.68789,0.195572,0.00152866,23.0986,1.10675,11.3492,"locations","upp"
"Swedish","item_659",12.0264672394,0.61882041024,5.2624187161874,1.29091,0.145021,0.000191387,22.395,1.07403,12.443,"locations","ut"
"Swedish","item_66",17.742688244,0.9774227538,3.78403364658872,4.92304,0.456293,7.96016e-05,30.1073,1.51093,9.41158,"vehicles","bat"
"Swedish","item_660",3356.216807202,439.0665395178,11.894821035538,5.25837,0.104493,1.21905,8780.19,1350.97,21.6301,"locations","vid"
"Swedish","item_661",1470.120326712,114.8111133984,9.54806439759656,4.45906,1.24611,0.0441686,3446.35,243.578,19.1377,"locations","over"
"Swedish","item_662",28.354345372,1.336110851828,5.442403464106,1.29012,0.122263,0.00049672,57.3433,2.55838,13.5985,"quantifiers","alla"
"Swedish","item_663",22.7239351054,0.890707048848,5.160542694206,1.02021,0.015547,0.000329122,52.4313,2.16991,12.9224,"quantifiers","andra"
"Swedish","item_664",11.7387383524,0.58272834996,5.31543868875,1.26264,0.0954512,0.00197586,22.5046,1.01833,12.806,"quantifiers","den"
"Swedish","item_665",17.0244419918,0.78938941874,4.633447317716,2.16874,0.195373,0.00110735,31.7731,1.4252,11.5832,"quantifiers","en"
"Swedish","item_666",45.9391696734,2.2397028534,5.2206128801508,1.87723,0.409846,0.000581346,95.523,4.47301,12.7124,"quantifiers","en_till"
"Swedish","item_667",11.8112610868,0.45152232382,4.4334850513522,1.72168,0.0525223,0.000351597,23.053,0.895763,10.9601,"quantifiers","ett"
"Swedish","item_668",54.441837434,2.53485514776,4.8921725843826,2.48416,0.198302,0.000785783,122.297,5.52671,12.2334,"quantifiers","ingen"
"Swedish","item_669",18.441524196,0.973174435,4.1705006266816,3.85518,0.378085,0.000816048,32.0364,1.55224,10.4595,"quantifiers","mer"
"Swedish","item_67",23.114572438,1.243624605,3.5750731714782,6.73224,0.566975,0.00279962,39.1968,1.9095,9.23766,"vehicles","cykel"
"Swedish","item_670",35.905882408,1.71124462672,5.47567731618,1.51298,0.139253,0.00121064,75.7324,3.43458,13.6142,"quantifiers","mycket"
"Swedish","item_671",27.351627416,1.3432662128,4.919127573844,2.74061,0.39002,0.00240842,52.043,2.47864,11.9062,"quantifiers","manga"
"Swedish","item_672",1653.495850882,197.9726486692,12.047117450326,1.04331,0.172581,1.43439,4545.62,603.633,21.5156,"quantifiers","nagon"
