"language","item.id","delta_Mean","k_Mean","lambda_Mean","start_Mean","delta_HDIlow","k_HDIlow","lambda_HDIlow","start_HDIlow","delta_HDIhigh","k_HDIhigh","lambda_HDIhigh","start_HDIhigh","category","item"
"Swedish","item_402",1.1692903896,3.2106566633,5.442258160116,11.27440940902,0.46679,0.0914385,0.00334082,2.86902,2.11606,9.84584,13.1856,15.8486,"people","mormor"
"Swedish","item_403",1.4833061446,2.9628975912,17.87730928554,11.38806198058,0.427498,0.223383,0.00100732,2.08314,3.04224,8.5459,40.6355,15.9935,"people","moster"
"Swedish","item_404",1.23408673662,1.41466950058,1406.4750467191,20.1273536094,0.131522,0.037918,0.0512685,10.0902,2.97201,5.01338,7321.03,21.9997,"people","manniskor"
"Swedish","item_405",1.3719555298,1.58384815936,7.185434054854,6.3010700475554,0.449176,0.0143982,0.0143372,0.00169722,2.57654,5.51018,15.9449,13.8678,"people","pappa"
"Swedish","item_406",1.5706065474,6.3429162,6.4985771711,8.93944750484,0.575074,0.27201,0.00802764,0.939669,2.83014,19.2973,14.445,15.4209,"people","pojke"
"Swedish","item_407",1.7844938668,9.9853214036,6.59662155858,8.286620311519,0.628599,0.321965,0.0276824,0.000899885,3.29369,28.6744,14.9776,16.3321,"people","polis"
"Swedish","item_408",1.5863299925,4.03199733892,491.24850176096,15.881575288906,0.208966,0.0516903,0.0116636,2.23832,3.52117,15.2049,3154.19,21.9998,"people","sjukskoterska"
"Swedish","item_409",1.9658169054,4.7721047264,14.01020027126,5.510460398578,0.495659,0.320144,0.0083117,0.0013872,3.94123,14.7099,27.2483,12.3325,"people","syster"
"Swedish","item_41",1.591708777,7.3451926628,6.58661594952,8.094883443018,0.569836,0.412449,0.0174682,0.414094,2.90469,21.6703,14.9154,14.6345,"animals","mus"
"Swedish","item_410",1.7003585612,2.07055822152,6.94475707924,15.9012931818,0.544744,0.0790996,0.10163,12.3126,3.43539,6.89436,12.8191,18.6467,"people","tomte"
"Swedish","item_411",1.6735095502,5.3751049232,6.36104489756,5.8914978731678,0.732882,0.151947,0.0576607,0.000407509,2.99974,15.378,13.7182,12.5449,"people","bada"
"Swedish","item_412",1.9372996752,6.473362886,8.34851023158,5.68652701094,0.660942,0.350579,0.0390096,0.00262043,3.50293,20.0254,17.0302,12.4747,"games_routines","baka_kaka"
"Swedish","item_413",1.500445879,7.1875118728,6.09615030506,8.193465283548,0.628966,0.343959,0.0478029,0.487419,2.73267,19.7914,14.6666,14.7092,"games_routines","frukost"
"Swedish","item_414",1.573618406,5.0007738524,6.96645144668,7.4765864071704,0.567505,0.137793,0.0223846,0.0455006,2.94208,14.5538,15.4684,13.9812,"games_routines","god_natt"
"Swedish","item_415",1.4933924794,7.9425276382,5.122902587854,9.24260338345,0.587515,0.47357,0.0232103,1.02565,2.58346,22.0478,12.1084,15.4045,"games_routines","handla"
"Swedish","item_416",1.784360066,3.08004790032,7.55372994152,5.0699370781006,0.576953,0.0449129,0.0444993,0.000259623,3.38613,9.925,15.7165,11.7359,"games_routines","hej"
"Swedish","item_417",1.8166291592,2.6798846076,9.31113850416,5.81367992557,0.626017,0.0628743,0.0563587,0.00355721,3.48193,8.13839,18.2157,12.9846,"games_routines","hej_da"
"Swedish","item_418",1.3229513856,6.3728275956,4.744598551792,9.4615810134,0.517671,0.258925,0.00473339,1.28228,2.22515,18.1042,11.3991,15.2247,"games_routines","inte"
"Swedish","item_419",1.4291280324,4.80964816974,4.44806114112,8.330959465398,0.587135,0.0605064,0.0160985,0.684754,2.47976,15.0056,10.1054,15.3734,"games_routines","ja"
"Swedish","item_42",1.5297615264,3.0176038766,14.63838130012,11.24343397384,0.467228,0.179863,0.0175278,2.16956,3.10054,8.67753,30.8853,15.9678,"animals","mygga"
"Swedish","item_420",1.6372398372,6.2669646732,7.801737639728,11.10732270047,0.53831,0.210083,0.0372753,1.28094,3.10638,18.365,16.9963,18.5703,"games_routines","lunch"
"Swedish","item_421",1.9713742526,7.1993972716,9.70424266232,6.1860576612878,0.592389,0.465812,0.0272189,0.000213509,3.81278,19.7846,20.9354,13.0789,"games_routines","mellanmal"
"Swedish","item_422",1.6658343548,8.6492260554,6.714882828584,7.3089685432,0.561016,0.567172,0.00145241,0.00944209,3.04204,23.5172,15.5924,13.9817,"games_routines","middag"
"Swedish","item_423",1.2256783512,3.30132452428,4.2104853048162,9.9872557705,0.46923,0.0479914,0.000273551,1.3076,2.16898,10.8682,9.92167,15.929,"games_routines","nej"
"Swedish","item_424",1.544841003,7.5449302306,5.39523321204,7.3062617056058,0.665964,0.326797,0.0369981,0.00866597,2.554,19.4136,12.1891,13.475,"games_routines","ringa"
"Swedish","item_425",1.4880971632,7.9696696014,5.390737981576,8.775954389856,0.614338,0.532009,0.00450431,0.903916,2.63794,23.012,12.5352,15.0932,"games_routines","sitta_pottan"
"Swedish","item_426",1.4656013822,5.1014265732,6.47218758225,13.945554913534,0.490709,0.206589,0.0217396,3.14396,2.73484,16.3471,14.5743,18.8952,"games_routines","sova_middag"
"Swedish","item_427",1.3401166588,2.21741579308,10.825318714058,9.488061515678,0.434997,0.0936668,0.00987733,1.13956,2.57479,7.02352,23.1224,15.4519,"games_routines","sch/hysch"
"Swedish","item_428",1.7393134702,2.21394079758,8.44242267966,5.2423987725614,0.597687,0.0457756,0.0950613,0.000846827,3.35686,7.08447,17.5017,12.3225,"games_routines","tack"
"Swedish","item_429",1.3228251934,2.05117957046,8.42110384048,8.55379149229,0.451018,0.0476387,0.0229021,0.425131,2.45767,6.31442,17.9393,15.1735,"games_routines","tittut"
"Swedish","item_43",1.5799329778,3.9834180786,10.60977158612,7.8422863938574,0.523133,0.273373,0.0412055,0.110634,2.97626,10.8396,22.3926,14.1213,"animals","myra"
"Swedish","item_430",1.843442192,5.3702189996,9.73628061412,6.4982771261416,0.593856,0.303521,0.0876878,0.00177005,3.41038,15.0223,19.6655,13.0915,"games_routines","varsagod"
"Swedish","item_431",1.4120610902,10.2490906414,4.276953975,9.297164210092,0.572105,0.604965,0.0105145,1.24114,2.44649,29.4827,11.0931,15.5456,"games_routines","vill"
"Swedish","item_432",1.4958297896,10.0164014596,4.70888029382,7.952705157718,0.646875,0.616471,0.0152354,0.590547,2.56999,26.8693,11.5203,14.4699,"games_routines","vill_ha"
"Swedish","item_433",1.7913965818,5.3103412472,11.9429775526,10.222069856298,0.468744,0.20622,0.0270348,0.629913,3.48525,15.646,25.1293,18.3518,"games_routines","vand_dig_om"
"Swedish","item_434",1.8229497886,7.391126367,7.75814319074,6.251769624056,0.657675,0.369821,0.0415489,0.00484679,3.32203,20.7242,16.6421,12.9041,"games_routines","vanta"
"Swedish","item_435",1.4404095966,3.2236267924,9.26860717732,15.1343367842,0.456096,0.181469,0.0185531,6.05352,2.82416,9.89187,19.6479,18.9311,"action_words","arbeta"
"Swedish","item_436",1.6807749182,6.8143637822,8.067755379484,8.026088322048,0.532134,0.34746,0.00290586,0.457446,2.9138,20.4019,16.6714,15.0038,"action_words","backa"
"Swedish","item_437",1.1174827494,3.440201013,4.036547712836,13.0427100532,0.494943,0.232671,0.00241113,7.62743,1.89684,10.3243,9.94466,15.8626,"action_words","bajsa"
"Swedish","item_438",1.3313353434,7.5693313962,4.239965844374,11.0830654736,0.555504,0.440426,0.00499551,2.43855,2.33707,23.8956,10.467,15.896,"action_words","bita"
"Swedish","item_439",1.3431369644,5.653327909,5.276661907326,11.2786478939,0.529579,0.278291,0.00570658,3.03758,2.37494,17.1696,12.5733,15.7723,"action_words","blasa"
"Swedish","item_44",1.546800781,4.21781047926,6.67361669006,7.275257887114,0.547317,0.0993616,0.0778323,0.0583389,2.74583,12.3306,14.2292,14.0968,"animals","nalle"
"Swedish","item_440",1.9271156864,7.856712904,9.764162094114,8.385150591778,0.550981,0.340535,0.00535974,0.00746905,3.71061,22.2979,20.8903,16.8029,"action_words","bryta"
"Swedish","item_441",1.521063311,7.0563241588,5.44640276225664,11.89058962579,0.550978,0.111845,9.20222e-05,2.06552,2.92847,22.2943,12.5122,18.1614,"action_words","bygga"
"Swedish","item_442",1.3481328666,5.8157845232,5.03176187836,11.249433727318,0.581878,0.399266,0.0305157,2.87635,2.3666,16.8647,12.1553,15.7262,"action_words","bara"
"Swedish","item_443",1.5550138516,4.8761259072,5.80296711026,11.12533631804,0.598602,0.139544,0.0419547,2.33012,2.89973,15.5062,12.628,15.9382,"action_words","dansa"
"Swedish","item_444",1.6614798152,7.7206067608,6.414740100042,10.708120510072,0.558382,0.259007,0.013142,1.03827,3.13117,23.4775,14.6753,18.4726,"action_words","dela"
"Swedish","item_445",1.695060034,7.6682661568,6.838473754,10.693761766879,0.562334,0.352718,0.0375819,1.24561,3.17518,22.7665,15.1191,18.7513,"action_words","dra"
"Swedish","item_446",1.7399663638,5.9731153672,7.17368834167,6.181885851148,0.641137,0.226224,0.00952445,0.00229496,3.14078,17.452,15.2211,12.7939,"action_words","dricka"
"Swedish","item_447",1.6349224902,5.3830529102,9.6613378966436,11.86047258684,0.518094,0.216951,0.000522488,1.32147,3.19605,16.3119,20.805,18.8295,"action_words","falla"
"Swedish","item_448",1.3940620382,3.6438232726,7.055874237036,15.27151552898,0.441318,0.167228,0.00585668,7.15568,2.6841,11.6369,15.5055,18.8962,"action_words","flyga"
"Swedish","item_449",1.7543224452,6.5744425488,7.82188005642,7.784689443632,0.626223,0.334018,0.080968,0.0189498,3.25508,17.4944,17.0184,14.4339,"action_words","fa"
"Swedish","item_45",1.583443945,2.8942426712,21.60672233482,10.09837666663,0.434565,0.189059,0.0119894,1.48745,3.23193,8.20928,50.5083,15.9694,"animals","nasse"
"Swedish","item_450",1.622786077,7.0906854888,6.68258087794,8.763697033692,0.623247,0.306188,0.0190083,0.795614,3.04973,20.5666,15.2724,15.1796,"action_words","gapa"
"Swedish","item_451",1.9696211748,7.4030846826,9.48318242214,6.395109794544,0.634132,0.482107,0.0807187,0.00106681,3.66375,20.1531,19.6776,13.1937,"action_words","ge"
"Swedish","item_452",1.367261851,3.629803993,6.140333199762,15.7153410693038,0.43502,0.164008,0.00859895,8.1848,2.56776,11.6467,13.7289,18.9245,"action_words","grata"
"Swedish","item_453",1.3512078252,2.9866091826,6.501744431296,16.89398078818,0.463018,0.193061,0.00402433,11.4586,2.67009,8.95648,14.3336,18.9885,"action_words","grava"
"Swedish","item_454",1.5769673306,5.4413980954,6.21908563892,7.2122535852884,0.655575,0.195072,0.0198766,0.114191,2.7753,16.3558,13.2067,13.7488,"action_words","gunga"
"Swedish","item_455",1.5126010734,8.4295793934,4.976030685716,7.3184553501832,0.660775,0.272014,0.00617177,0.00966909,2.65427,23.7984,11.7959,13.5754,"action_words","ga"
"Swedish","item_456",1.5767040414,6.1008499764,6.27389387668,12.50738576514,0.542496,0.24066,0.0022228,2.20827,2.91389,19.7605,13.584,18.8093,"action_words","gomma"
"Swedish","item_457",1.895062109,8.8465361166,8.00886846702,6.3953461778552,0.662746,0.405121,0.0436717,0.0111218,3.56607,26.1816,17.6104,13.328,"action_words","gora"
"Swedish","item_458",1.5744310984,5.3630958948,8.1718524831232,12.760138050554,0.47493,0.232791,0.000716846,1.98761,3.13273,17.0924,17.9221,18.8838,"action_words","heta"
"Swedish","item_459",1.8790603162,8.050382878,7.55107646296,6.855823482129,0.679648,0.476322,0.0191814,0.0169896,3.4153,23.1557,16.0803,13.7436,"action_words","hitta"
"Swedish","item_46",1.3993383856,4.08303177,8.03860992095,11.831080394416,0.503818,0.243964,0.00955545,3.12437,2.63505,11.7845,18.1394,15.9679,"animals","nyckelpiga"
"Swedish","item_460",1.3587285482,4.3083424758,5.635880831134,12.816899638092,0.493989,0.237041,0.0024477,5.15481,2.42299,13.1147,12.8101,15.9885,"action_words","hjalpa"
"Swedish","item_461",1.5598934976,5.2420707848,5.961639938054,9.051907299966,0.543381,0.106761,0.00211994,1.08475,2.89874,16.3941,13.0729,15.5181,"action_words","hoppa"
"Swedish","item_462",1.5859219224,2.6249483098,8.4195290651346,15.324682205,0.44207,0.109923,0.000293647,9.38162,3.15908,8.66015,16.3753,18.7572,"action_words","halla"
"Swedish","item_463",1.3883008568,4.8361351924,6.3666761382054,14.66803452426,0.475545,0.1833,0.00372946,4.23408,2.55805,16.1569,14.3144,18.8625,"action_words","halla"
"Swedish","item_464",1.5487822792,3.11838766536,6.796038333368,15.3724147315,0.488923,0.0858062,0.00813254,8.84099,3.05117,10.4247,13.8357,18.8692,"action_words","hamta"
"Swedish","item_465",1.8785551446,9.9267683332,7.541099358412,8.245494038958,0.550985,0.382098,0.00277019,0.0177556,3.5865,29.7166,16.9094,16.2353,"action_words","hora"
"Swedish","item_466",1.700229645,7.7416186188,7.214799408842,10.456417672832,0.573086,0.338911,0.0174055,0.796776,3.22969,23.9614,15.9809,18.3891,"action_words","jaga"
"Swedish","item_467",1.398108247,4.936698607,5.789291435202,11.380603649306,0.507652,0.241855,0.0110314,2.73652,2.62391,15.1072,13.6776,15.8598,"action_words","kasta"
"Swedish","item_468",1.2943255358,4.876585922,4.31679376438,10.99221548086,0.556811,0.184684,0.00510361,2.60769,2.2321,15.2918,10.074,15.7257,"action_words","kissa"
"Swedish","item_469",1.5982508876,5.2563270262,9.622100794514,9.00922468804,0.533641,0.256982,0.00606135,0.912239,3.15855,15.2536,21.0999,15.6904,"action_words","kittla"
"Swedish","item_47",1.6982912182,4.590048883,11.716082504544,10.93550344124,0.492425,0.189873,0.00234018,1.04425,3.3376,14.0154,24.0252,18.2593,"animals","pingvin"
"Swedish","item_470",1.3137922252,3.86926132522,6.560354068458,11.60731825074,0.418499,0.121056,0.00523058,3.00795,2.52248,12.1148,15.8772,15.8431,"action_words","klappa"
"Swedish","item_471",1.6747164482,6.9471253764,6.20273235788,10.672237217238,0.578217,0.281854,0.0542227,1.05938,2.96227,20.9161,13.2363,17.8687,"action_words","klippa"
"Swedish","item_472",1.5387124408,4.4659384154,7.04952062196,13.18418319714,0.526421,0.196943,0.0109446,2.98225,2.96715,14.9161,14.9149,18.6268,"action_words","klattra"
"Swedish","item_473",1.669122321,6.1273742644,7.03244123322,11.6322173988376,0.581491,0.275644,0.047891,1.43616,3.07275,18.3273,14.7227,18.6916,"action_words","knuffa"
"Swedish","item_474",1.780298123,6.0924783062,9.15428708458,6.017168314966,0.593712,0.36666,0.0700129,0.0065291,3.40692,17.6444,19.7107,12.5389,"action_words","koka"
"Swedish","item_475",1.2553490956,4.114614511,5.2225464705876,13.33461292286,0.435885,0.268826,0.000368633,7.36822,2.253,12.9192,12.4259,15.9415,"action_words","krama"
"Swedish","item_476",1.5257514176,6.3915776448,5.30270065098,12.565369494504,0.60577,0.269701,0.0310528,2.2375,2.7385,18.6942,11.8578,18.6533,"action_words","kopa"
"Swedish","item_477",1.3080148748,2.09233527698,6.58448504885,18.061906342,0.430821,0.118695,0.00810054,15.9549,2.70509,5.88804,14.1537,18.9908,"action_words","kora"
"Swedish","item_478",1.7538670396,9.394670313,6.489760819782,7.420681411356,0.653842,0.381539,0.00464986,0.0122401,3.22643,27.5046,14.6262,13.9378,"action_words","laga"
"Swedish","item_479",1.8108043616,4.7015118844,16.319383285896,10.457574810236,0.463331,0.137629,0.020439,0.971683,3.65093,13.9597,32.7811,18.7907,"action_words","le"
"Swedish","item_48",1.1636450092,3.66061070642,5.287117215634,10.362258845518,0.433897,0.0615314,0.00379849,1.71172,2.0331,12.2011,12.8885,15.5922,"animals","pippi"
"Swedish","item_480",1.4750794272,6.1924358798,5.379624196124,10.47248797498,0.561961,0.257591,0.00465748,2.08476,2.64001,19.2707,12.2414,15.8021,"action_words","leka"
"Swedish","item_481",1.7257607904,5.3706554698,8.94098228527,11.69606350502,0.566019,0.216607,0.0483293,1.57544,3.37432,16.4175,18.664,18.8414,"action_words","lyssna"
"Swedish","item_482",1.9421813824,8.520452859,9.07708275236,8.143987976828,0.716531,0.406617,0.023965,0.0103447,3.8866,24.4204,19.5847,16.6398,"action_words","latsas"
"Swedish","item_483",1.5078585286,8.3831344292,5.706465125558,8.865129151284,0.518363,0.497791,0.00950811,1.1127,2.64533,23.7147,13.5509,15.3827,"action_words","lagga"
"Swedish","item_484",1.4327697028,6.6081676756,5.227286704856,10.4966371718178,0.523719,0.26573,0.00272681,1.79723,2.5056,19.4319,12.0603,15.7765,"action_words","lasa"
"Swedish","item_485",1.603196353,5.8991930748,7.26151012518,9.033619560216,0.599432,0.273563,0.115387,0.931732,2.91446,16.4708,16.1068,15.6518,"action_words","mata"
"Swedish","item_486",1.4821313466,7.1782518688,4.987593226182,10.06861985425,0.631031,0.436601,0.00805566,1.77706,2.59724,20.3596,11.5149,15.8478,"action_words","mala"
"Swedish","item_487",1.4690185274,4.051152658,8.68929542602,10.68452080242,0.559365,0.237001,0.0710561,2.00741,2.77932,11.6666,18.7648,15.901,"action_words","plaska"
"Swedish","item_488",1.7373179874,6.5938213472,7.219734097892,11.475605931748,0.554768,0.262885,0.0476783,1.29978,3.33291,20.4457,15.3451,18.8357,"action_words","plocka"
"Swedish","item_489",1.523167313,7.6798023422,5.634878422188,9.101208316156,0.581978,0.441486,0.0026918,0.929069,2.66041,20.5512,13.0266,15.3509,"action_words","prata"
"Swedish","item_49",1.6982954546,5.5540404428,10.271978301702,10.44311346453,0.529514,0.336936,0.108284,1.02418,3.32199,17.596,22.2616,18.4244,"animals","ponny"
"Swedish","item_490",1.4518119704,6.4141951908,5.368528141144,9.123694603308,0.587892,0.269341,0.00254983,1.23266,2.56842,19.3151,12.4403,15.2757,"action_words","pussa"
"Swedish","item_491",1.2618753608,2.4147079482,6.060132697008,14.96676509874,0.42708,0.171652,0.012941,12.8459,2.37055,6.48201,13.5455,15.9908,"action_words","ramla"
"Swedish","item_492",1.4730758474,4.7286128978,5.316841473786,12.731609507798,0.509681,0.156,0.00586333,4.11097,2.63319,16.3496,11.5915,15.9744,"action_words","rita"
"Swedish","item_493",1.7147457074,5.7401513182,8.84800349118,10.796087743044,0.498528,0.219711,0.037988,1.31253,3.27568,16.896,18.9091,18.6751,"action_words","riva"
"Swedish","item_494",1.429369172,3.2488458,8.393616224892,15.870898470334,0.49855,0.260115,0.016712,6.17826,2.85868,10.1477,17.5877,18.9892,"action_words","rora"
"Swedish","item_495",1.991676408,4.3840175314,12.13190893836,5.31920930734,0.661736,0.316967,0.516221,0.00622147,3.84729,12.4065,23.6801,11.7882,"action_words","se"
"Swedish","item_496",1.4207396228,3.6735263624,6.966201100454,15.451229203522,0.48312,0.176057,0.00816584,7.38823,2.77926,11.8202,15.1507,18.959,"action_words","simma"
"Swedish","item_497",1.2420709996,3.9564100318,4.761032206006,12.78844786912,0.493258,0.204742,0.00291208,5.91864,2.13485,11.7856,11.1932,15.7998,"action_words","sitta"
"Swedish","item_498",1.3783168388,5.7969393288,4.991883786,11.07618772428,0.568383,0.381714,0.0183765,2.71369,2.43829,16.6833,11.8034,15.7167,"action_words","sjunga"
"Swedish","item_499",1.9533909382,6.0166728218,11.67341961502,6.321139213086,0.652591,0.522045,0.0753021,0.00251012,3.80659,16.7365,23.657,13.208,"action_words","skaka"
"Swedish","item_5",1.7708366364,2.7487316178,13.60672556374,6.11106209531256,0.570711,0.157479,0.214649,5.69528e-05,3.53803,7.73354,25.9229,12.8819,"sounds","kuckeliku"
"Swedish","item_50",1.7354050692,5.0245038614,10.164579312654,7.2980008569842,0.570188,0.301693,0.00666276,0.00738785,3.31198,14.3509,20.8858,13.9873,"animals","ratta"
"Swedish","item_500",1.6551173838,6.7603193962,7.867263777492,11.191394771782,0.487655,0.253208,0.00702016,1.26446,3.28027,21.3309,17.8538,18.7791,"action_words","skoja"
"Swedish","item_501",1.5740614558,5.5010942364,6.87829516356,12.367905457818,0.602593,0.200015,0.0117235,2.37679,3.06307,17.4138,15.0651,18.6645,"action_words","skriva"
"Swedish","item_502",1.7983180404,8.1233798742,7.726645782052,9.780559496456,0.573999,0.352328,0.0164006,0.571027,3.36518,25.0878,16.4619,18.1188,"action_words","skynda"
"Swedish","item_503",1.871686933,9.4790966714,7.62854867446,8.0201053780376,0.659778,0.339549,0.0214639,0.0122772,3.65,28.6666,17.1802,16.4749,"action_words","skara"
"Swedish","item_504",1.7756276202,6.7467896624,7.92823109644,10.71161059126,0.552268,0.187636,0.0165506,0.889814,3.35284,21.0586,16.5736,18.4786,"action_words","slicka"
"Swedish","item_505",1.5463225106,6.969889171,5.97128111884,8.69355589576,0.622793,0.305019,0.0458969,0.657155,2.73275,20.3465,13.5001,15.0089,"action_words","sluta"
"Swedish","item_506",1.7330919902,6.70994738782,6.86289423534,10.4822844994892,0.594221,0.260626,0.0166038,0.50161,3.26822,20.7154,14.3891,17.5467,"action_words","sla"
"Swedish","item_507",1.6188066274,7.7688870984,6.8055904862068,8.034133109146,0.601537,0.293753,0.000322635,0.523406,2.96716,22.3878,15.2587,14.9707,"action_words","slanga"
"Swedish","item_508",1.5819573816,7.3155165436,6.233470103198,8.225923378926,0.636028,0.347515,0.00221664,0.238382,2.81899,21.2686,13.9163,14.3863,"action_words","smaka"
"Swedish","item_509",1.4558891102,4.5156892538,7.689641012664,11.269743283292,0.475562,0.292122,0.00438313,2.5318,2.72866,13.34,17.3925,15.9567,"action_words","sopa"
"Swedish","item_51",1.897978222,4.951152037,12.73775009234,9.3149891563458,0.537269,0.290357,0.0486035,0.0720532,3.80997,13.6438,25.5088,17.358,"animals","skalbagge"
"Swedish","item_510",1.2168137972,4.2890548956,4.20354189264,12.79548442014,0.528539,0.26785,0.0300364,6.17639,2.08903,13.0424,10.227,15.8899,"action_words","sova"
"Swedish","item_511",1.6663743728,7.6882543342,6.73324689042,8.028304976858,0.602655,0.38412,0.0305352,0.634296,3.1611,21.0493,15.637,15.03,"action_words","sparka"
"Swedish","item_512",1.6809918276,7.410851064,6.624536267352,10.61538810324,0.552326,0.190161,0.00207598,0.955819,3.31976,28.0317,14.5178,17.3728,"action_words","spela"
"Swedish","item_513",1.5019520558,4.2643801662,6.93753660994,14.36965850244,0.516162,0.183046,0.0529703,4.23781,2.89716,13.9065,15.0415,18.8992,"action_words","spilla"
"Swedish","item_514",1.177751716,5.2038581184,3.86762532003,13.35583888851,0.526268,0.415189,0.00286487,7.64795,2.02714,15.56,9.8074,15.9456,"action_words","springa"
"Swedish","item_515",1.678570967,6.9222107784,6.184443977858,11.00241896113,0.615351,0.177607,0.0090134,1.18483,3.12792,20.4081,13.2613,18.1715,"action_words","stanna"
"Swedish","item_516",1.5845155518,5.9637754352,7.498814353418,9.117491433686,0.568253,0.273408,0.00284034,0.995602,2.97711,17.1803,16.7504,15.4066,"action_words","sta"
"Swedish","item_517",1.8127537944,5.6264568538,8.61588552514,7.29820390801786,0.6214,0.203535,0.0093876,0.0152331,3.39821,15.8889,17.5534,13.9578,"action_words","stada"
"Swedish","item_518",1.6786551172,7.4912950268,7.84517297722,7.894630583176,0.600858,0.402831,0.0126564,0.371713,2.98753,20.572,17.1631,14.5799,"action_words","stalla"
"Swedish","item_519",1.3464358802,5.9425933312,5.27933489472,10.45121304926,0.527495,0.248624,0.00450644,2.17332,2.41777,17.9715,12.9085,15.7151,"action_words","stanga"
"Swedish","item_52",1.518592973,3.3109737014,10.269289530372,14.1800937931,0.414284,0.13346,0.00547846,3.982,3.04713,10.7655,21.9171,18.8329,"animals","skoldpadda"
"Swedish","item_520",1.9450885168,9.1180926308,8.123256263588,7.969982863692,0.656159,0.339336,0.0100098,0.014973,3.81472,27.1549,17.4824,16.2845,"action_words","saga"
"Swedish","item_521",1.9535141862,5.7862569142,10.56449042454,6.12759191105,0.640975,0.43534,0.0963477,0.00208431,3.74739,15.7236,21.5742,12.8075,"action_words","satta"
"Swedish","item_522",1.7854044588,6.3277563014,9.641166353894,9.177496368802,0.555142,0.303986,0.00812787,0.0234679,3.5386,18.8693,20.6485,17.015,"action_words","tala"
"Swedish","item_523",1.09731475412,0.61225142944,1464.81860723387,21.264955397,0.1598,0.0231601,0.00068065,19.182,2.64811,1.71587,7322,21.9998,"action_words","tanka"
"Swedish","item_524",1.7258834344,4.4971139734,9.16043051454,6.778859506584,0.607495,0.199633,0.0823757,0.00550801,3.21154,12.9843,18.5681,13.5335,"action_words","tappa"
"Swedish","item_525",1.5188496092,2.8477140264,8.264763491612,6.794898105678,0.501154,0.0600452,0.00833905,0.0067969,2.79756,8.80241,17.2877,13.802,"action_words","titta"
"Swedish","item_526",1.2312051578,4.8461671008,5.16990607074,12.80149597144,0.489557,0.285505,0.0189634,5.46368,2.20954,13.7982,12.8958,15.9514,"action_words","torka"
"Swedish","item_527",1.3420421882,3.4985788652,6.0974326845,13.102935143132,0.503859,0.185268,0.0149421,6.10716,2.40199,10.1882,13.6269,15.9342,"action_words","tvatta"
"Swedish","item_528",1.6252795454,7.8326209998,5.812106061812,11.49452338422,0.531834,0.292312,0.0152333,1.443,2.99472,22.8695,13.2337,18.795,"action_words","tycka"
"Swedish","item_529",2.094648284,6.3744301968,9.73315858644,5.6794422823636,0.690776,0.307102,0.0075562,0.000515808,4.12723,19.1253,19.5583,12.5572,"action_words","tanda"
"Swedish","item_53",1.4860497848,6.7846784878,5.73856022628,9.876064361184,0.578262,0.381971,0.0110043,1.35751,2.69838,18.8283,13.5764,15.6529,"animals","tiger"
"Swedish","item_530",1.515863823,3.81942335504,35.11509444998,16.288967631576,0.268578,0.0805472,0.012576,2.59252,3.24174,14.6421,138.297,21.9986,"action_words","tanka"
"Swedish","item_531",1.5643411194,10.224677347,5.8840439467346,10.5059156939,0.406355,0.180081,0.000116535,0.571503,2.94638,36.5327,13.7882,17.6998,"action_words","vakna"
"Swedish","item_532",1.8932946552,7.9655398502,8.100242415774,8.232975744728,0.619567,0.392271,0.00967187,0.0888439,3.5421,22.7508,17.1701,16.3753,"action_words","visa"
"Swedish","item_533",2.0812930438,8.0254702524,8.89069615514,5.3115761241828,0.666119,0.404268,0.0916954,0.000195184,3.92999,23.1416,18.7534,11.9082,"action_words","vanta"
"Swedish","item_534",1.3794215712,8.814935269,4.227397128538,8.715729541708,0.628317,0.468338,0.00659211,0.921397,2.36924,25.7828,10.319,14.8318,"action_words","aka"
"Swedish","item_535",1.88967554,5.747865536,10.808011350052,8.953563960646,0.578859,0.29346,0.0177714,0.00641312,3.77784,16.5925,22.1442,16.8219,"action_words","alska"
"Swedish","item_536",1.5197495108,6.8609991708,5.685789149624,7.747220798632,0.577736,0.161935,0.00109135,0.379876,2.67729,20.1601,12.8511,14.4058,"action_words","ata"
"Swedish","item_537",1.539911445,3.97055278658,156.641200126882,16.718745581698,0.27661,0.0638208,0.00926361,2.51518,3.27693,15.2541,730.048,22,"action_words","onska"
"Swedish","item_538",1.3445254146,4.458981026,5.35060041081,12.0620366793,0.541,0.13539,0.00735041,4.02248,2.43531,13.3051,12.4941,15.8406,"action_words","oppna"
"Swedish","item_539",1.6778547594,7.0614710432,6.69994767982,8.08613265984,0.700493,0.26357,0.0404541,0.396984,3.12968,19.1296,14.8126,14.9734,"descriptive_words","arg"
"Swedish","item_54",1.6049300308,7.5695424524,6.50342317594,7.26198864767,0.553337,0.312567,0.0082165,0.0431198,2.89606,21.9308,14.9532,13.7733,"animals","tupp"
"Swedish","item_540",1.802744195,7.4357985158,7.78890028877,8.7400218133866,0.557911,0.309031,0.0159446,0.000557923,3.45285,23.3489,16.8356,16.2734,"descriptive_words","bla"
"Swedish","item_541",1.13732481834,0.71261388726,1792.0450233171,21.14095850354,0.143134,0.0294276,0.0651825,18.8325,2.7432,2.00319,8209.66,22,"descriptive_words","blasig"
"Swedish","item_542",1.5973354874,5.877812977,6.80870844728,7.234133067412,0.599429,0.188113,0.0424134,0.00172899,2.87917,17.5244,14.9045,13.6315,"descriptive_words","borta"
